fo_id;fo_code;fo_code_ext;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_type;fo_etat;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
180030975008;FO180030975008;;CB000180030975;8;2;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975009;FO180030975009;;CB000180030975;9;2;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975010;FO180030975010;;CB000180030975;10;2;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975011;FO180030975011;;CB000180030975;11;2;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975012;FO180030975012;;CB000180030975;12;2;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975013;FO180030975013;;CB000180030975;13;3;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975014;FO180030975014;;CB000180030975;14;3;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975015;FO180030975015;;CB000180030975;15;3;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975016;FO180030975016;;CB000180030975;16;3;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975017;FO180030975017;;CB000180030975;17;3;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975018;FO180030975018;;CB000180030975;18;3;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975019;FO180030975019;;CB000180030975;19;4;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975020;FO180030975020;;CB000180030975;20;4;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975021;FO180030975021;;CB000180030975;21;4;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975022;FO180030975022;;CB000180030975;22;4;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975023;FO180030975023;;CB000180030975;23;4;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975024;FO180030975024;;CB000180030975;24;4;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975025;FO180030975025;;CB000180030975;25;5;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975026;FO180030975026;;CB000180030975;26;5;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975027;FO180030975027;;CB000180030975;27;5;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975028;FO180030975028;;CB000180030975;28;5;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975029;FO180030975029;;CB000180030975;29;5;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975030;FO180030975030;;CB000180030975;30;5;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975031;FO180030975031;;CB000180030975;31;6;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975032;FO180030975032;;CB000180030975;32;6;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975033;FO180030975033;;CB000180030975;33;6;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975034;FO180030975034;;CB000180030975;34;6;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975035;FO180030975035;;CB000180030975;35;6;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975036;FO180030975036;;CB000180030975;36;6;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975037;FO180030975037;;CB000180030975;37;7;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975038;FO180030975038;;CB000180030975;38;7;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975039;FO180030975039;;CB000180030975;39;7;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975040;FO180030975040;;CB000180030975;40;7;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975041;FO180030975041;;CB000180030975;41;7;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975042;FO180030975042;;CB000180030975;42;7;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975043;FO180030975043;;CB000180030975;43;8;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975044;FO180030975044;;CB000180030975;44;8;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975045;FO180030975045;;CB000180030975;45;8;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975046;FO180030975046;;CB000180030975;46;8;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975047;FO180030975047;;CB000180030975;47;8;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975048;FO180030975048;;CB000180030975;48;8;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180034416001;FO180034416001;;CB000180034416;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034416002;FO180034416002;;CB000180034416;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034416003;FO180034416003;;CB000180034416;3;3;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034416004;FO180034416004;;CB000180034416;4;4;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417001;FO180034417001;;CB000180034417;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417002;FO180034417002;;CB000180034417;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417003;FO180034417003;;CB000180034417;3;3;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417004;FO180034417004;;CB000180034417;4;4;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417005;FO180034417005;;CB000180034417;5;5;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034417006;FO180034417006;;CB000180034417;6;6;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034418001;FO180034418001;;CB000180034418;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034418002;FO180034418002;;CB000180034418;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034418003;FO180034418003;;CB000180034418;3;3;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034418004;FO180034418004;;CB000180034418;4;4;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034419001;FO180034419001;;CB000180034419;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034419002;FO180034419002;;CB000180034419;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034420001;FO180034420001;;CB000180034420;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034420002;FO180034420002;;CB000180034420;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034420003;FO180034420003;;CB000180034420;3;3;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034420004;FO180034420004;;CB000180034420;4;4;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034421001;FO180034421001;;CB000180034421;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034421002;FO180034421002;;CB000180034421;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034422001;FO180034422001;;CB000180034422;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034422002;FO180034422002;;CB000180034422;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034601001;FO180034601001;;CB000180034601;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034601002;FO180034601002;;CB000180034601;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034602001;FO180034602001;;CB000180034602;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034602002;FO180034602002;;CB000180034602;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034603001;FO180034603001;;CB000180034603;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034603002;FO180034603002;;CB000180034603;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034604001;FO180034604001;;CB000180034604;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034604002;FO180034604002;;CB000180034604;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034605001;FO180034605001;;CB000180034605;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034605002;FO180034605002;;CB000180034605;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034606001;FO180034606001;;CB000180034606;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034606002;FO180034606002;;CB000180034606;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034607001;FO180034607001;;CB000180034607;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180034607002;FO180034607002;;CB000180034607;2;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
